id,userid,itemid,finalgrade,timemodified
5863,1167,68,45.8,1712023200
5864,1188,68,28.4,1712023200
5865,1190,68,21.2,1712368800
5866,1200,68,54.2,1712109600
5867,1207,68,55.5,1712023200
5868,1212,68,69.1,1712282400
5869,1238,68,62.9,1712541600
5870,1250,68,7.9,1712455200
5871,1257,68,29.4,1712282400
5872,1258,68,36.1,1712196000
5873,1266,68,34.2,1712541600
5874,1331,68,72.9,1712109600
5875,1334,68,38.9,1712282400
5876,1336,68,28.3,1712455200
5877,1342,68,54.5,1712368800
5878,1346,68,5.1,1712455200
5879,1347,68,100.0,1712023200
5880,1351,68,94.8,1712023200
5881,1366,68,80.7,1712282400
5882,1372,68,17.6,1712109600
5883,1377,68,56.5,1712455200
5884,1387,68,68.7,1712109600
5885,1400,68,58.5,1712368800
5886,1430,68,60.2,1712109600
5887,1439,68,30.8,1712023200
5888,1440,68,30.6,1712541600
5889,1451,68,33.5,1712282400
5890,1453,68,18.8,1712541600
5891,1454,68,10.0,1712023200
5892,1465,68,63.0,1712196000
5893,1469,68,59.8,1712628000
5894,1478,68,11.0,1712455200
5895,1489,68,17.9,1712455200
5896,1543,68,71.0,1712368800
5897,1550,68,78.3,1712196000
5898,1553,68,76.1,1712628000
5899,1562,68,57.1,1712023200
5900,1578,68,36.6,1712282400
5901,1600,68,73.4,1712196000
5902,1607,68,7.7,1712109600
5903,1626,68,42.7,1712196000
5904,1641,68,46.9,1712368800
5905,1648,68,43.0,1712368800
5906,1651,68,78.2,1712282400
5907,1655,68,9.7,1712455200
5908,1673,68,61.0,1712368800
5909,1675,68,56.7,1712196000
5910,1699,68,31.5,1712628000
5911,1700,68,44.1,1712541600
5912,1716,68,78.5,1712628000
5913,1720,68,44.7,1712109600
5914,1727,68,60.0,1712109600
5915,1737,68,23.6,1712368800
5916,1806,68,43.8,1712455200
5917,1854,68,19.9,1712196000
5918,1863,68,42.1,1712368800
5919,1884,68,42.4,1712109600
5920,1903,68,33.6,1712455200
5921,1905,68,31.5,1712282400
5922,1934,68,35.2,1712282400
5923,1950,68,17.1,1712196000
5924,1959,68,47.9,1712541600
5925,1960,68,39.8,1712282400
5926,1961,68,54.2,1712541600
5927,1965,68,62.0,1712628000
5928,1979,68,39.0,1712455200
5929,1992,68,38.1,1712282400
5930,34,54,85.36,1712721600
5931,43,54,35.41,1712721600
5932,58,54,68.63,1712721600
5933,80,54,17.98,1712721600
5934,113,54,56.33,1712721600
5935,135,54,81.8,1712721600
5936,139,54,17.04,1712721600
5937,151,54,12.78,1712721600
5938,300,54,70.39,1712721600
5939,333,54,100.0,1712721600
5940,358,54,75.47,1712721600
5941,359,54,66.92,1712721600
5942,383,54,0.0,1712721600
5943,397,54,22.5,1712721600
5944,408,54,9.08,1712721600
5945,430,54,40.68,1712721600
5946,450,54,93.38,1712721600
5947,453,54,73.29,1712721600
5948,464,54,71.81,1712721600
5949,466,54,49.92,1712721600
5950,612,54,41.85,1712721600
5951,617,54,0.0,1712721600
5952,634,54,73.29,1712721600
5953,665,54,96.13,1712721600
5954,672,54,68.27,1712721600
5955,675,54,38.94,1712721600
5956,715,54,43.36,1712721600
5957,774,54,40.6,1712721600
5958,824,54,19.67,1712721600
5959,977,54,54.75,1712721600
5960,1039,54,42.55,1712721600
5961,1043,54,32.17,1712721600
5962,1062,54,51.11,1712721600
5963,1068,54,16.57,1712721600
5964,1079,54,46.91,1712721600
5965,1088,54,31.58,1712721600
5966,1113,54,98.63,1712721600
5967,1190,54,45.56,1712721600
5968,1238,54,67.53,1712721600
5969,1336,54,0.0,1712721600
5970,1347,54,58.57,1712721600
5971,1351,54,27.94,1712721600
5972,1366,54,70.54,1712721600
5973,1400,54,52.2,1712721600
5974,1430,54,66.43,1712721600
5975,1451,54,68.3,1712721600
5976,1478,54,0.0,1712721600
5977,1550,54,31.88,1712721600
5978,1553,54,45.4,1712721600
5979,1607,54,0.0,1712721600
5980,1626,54,0.9,1712721600
5981,1648,54,50.88,1712721600
5982,1651,54,33.71,1712721600
5983,1673,54,100.0,1712721600
5984,1715,54,42.76,1712721600
5985,1727,54,100.0,1712721600
5986,1884,54,64.77,1712721600
5987,1992,54,37.12,1712721600
5988,34,55,60.95,1712203200
5989,43,55,0.0,1712203200
5990,58,55,45.55,1712203200
5991,95,55,59.47,1712203200
5992,113,55,62.45,1712203200
5993,135,55,31.51,1712203200
5994,139,55,57.81,1712203200
5995,194,55,7.14,1712203200
5996,257,55,90.92,1712203200
5997,275,55,27.9,1712203200
5998,298,55,44.69,1712203200
5999,301,55,54.2,1712203200
6000,333,55,0.0,1712203200
6001,383,55,13.74,1712203200
6002,397,55,32.53,1712203200
6003,408,55,76.28,1712203200
6004,439,55,80.34,1712203200
6005,464,55,88.32,1712203200
6006,617,55,25.44,1712203200
6007,634,55,56.2,1712203200
6008,672,55,86.09,1712203200
6009,675,55,85.14,1712203200
6010,715,55,83.44,1712203200
6011,749,55,47.22,1712203200
6012,789,55,78.62,1712203200
6013,935,55,8.17,1712203200
6014,977,55,57.31,1712203200
6015,979,55,54.51,1712203200
6016,982,55,42.96,1712203200
6017,1010,55,55.8,1712203200
6018,1051,55,42.81,1712203200
6019,1060,55,24.45,1712203200
6020,1062,55,56.08,1712203200
6021,1068,55,69.1,1712203200
6022,1104,55,26.3,1712203200
6023,1190,55,61.36,1712203200
6024,1207,55,42.24,1712203200
6025,1212,55,87.1,1712203200
6026,1258,55,61.42,1712203200
6027,1331,55,30.42,1712203200
6028,1346,55,5.25,1712203200
6029,1347,55,47.77,1712203200
6030,1366,55,63.59,1712203200
6031,1377,55,53.09,1712203200
6032,1387,55,37.68,1712203200
6033,1400,55,65.4,1712203200
6034,1413,55,86.47,1712203200
6035,1451,55,93.61,1712203200
6036,1495,55,55.37,1712203200
6037,1543,55,64.17,1712203200
6038,1550,55,72.14,1712203200
6039,1600,55,82.05,1712203200
6040,1648,55,37.04,1712203200
6041,1651,55,77.82,1712203200
6042,1675,55,12.95,1712203200
6043,1715,55,81.48,1712203200
6044,1727,55,62.17,1712203200
6045,1806,55,30.78,1712203200
6046,1959,55,38.22,1712203200
6047,1960,55,95.38,1712203200
6048,1965,55,100.0,1712203200
6049,1992,55,27.54,1712203200
6050,13,56,89.84,1712721600
6051,34,56,61.37,1712721600
6052,53,56,77.12,1712721600
6053,58,56,82.21,1712721600
6054,83,56,100.0,1712721600
6055,95,56,45.05,1712721600
6056,113,56,84.32,1712721600
6057,116,56,8.46,1712721600
6058,135,56,84.95,1712721600
6059,139,56,51.65,1712721600
6060,151,56,15.53,1712721600
6061,194,56,0.0,1712721600
6062,298,56,92.37,1712721600
6063,333,56,73.82,1712721600
6064,358,56,51.84,1712721600
6065,359,56,45.73,1712721600
6066,397,56,26.2,1712721600
6067,408,56,42.58,1712721600
6068,411,56,33.8,1712721600
6069,430,56,51.77,1712721600
6070,439,56,0.0,1712721600
6071,450,56,27.4,1712721600
6072,453,56,0.0,1712721600
6073,464,56,31.85,1712721600
6074,466,56,65.32,1712721600
6075,531,56,65.67,1712721600
6076,634,56,91.62,1712721600
6077,672,56,71.22,1712721600
6078,675,56,53.79,1712721600
6079,715,56,80.78,1712721600
6080,749,56,85.11,1712721600
6081,824,56,100.0,1712721600
6082,902,56,77.83,1712721600
6083,965,56,40.7,1712721600
6084,977,56,76.23,1712721600
6085,979,56,47.59,1712721600
6086,982,56,30.16,1712721600
6087,1010,56,72.12,1712721600
6088,1039,56,52.94,1712721600
6089,1060,56,10.19,1712721600
6090,1062,56,85.44,1712721600
6091,1068,56,87.73,1712721600
6092,1092,56,46.44,1712721600
6093,1129,56,50.99,1712721600
6094,1169,56,27.39,1712721600
6095,1212,56,78.5,1712721600
6096,1238,56,45.58,1712721600
6097,1331,56,17.18,1712721600
6098,1347,56,78.38,1712721600
6099,1387,56,61.52,1712721600
6100,1400,56,58.38,1712721600
6101,1413,56,17.63,1712721600
6102,1451,56,61.38,1712721600
6103,1495,56,35.01,1712721600
6104,1500,56,94.32,1712721600
6105,1543,56,77.75,1712721600
6106,1550,56,59.48,1712721600
6107,1562,56,58.95,1712721600
6108,1578,56,91.18,1712721600
6109,1600,56,56.75,1712721600
6110,1648,56,100.0,1712721600
6111,1651,56,45.07,1712721600
6112,1802,56,93.82,1712721600
6113,1806,56,55.66,1712721600
6114,1884,56,53.16,1712721600
6115,1965,56,44.0,1712721600
6116,1967,56,62.7,1712721600
6117,13,57,60.02,1712635200
6118,58,57,36.85,1712635200
6119,80,57,86.58,1712635200
6120,83,57,79.94,1712635200
6121,113,57,81.07,1712635200
6122,139,57,33.02,1712635200
6123,151,57,73.03,1712635200
6124,275,57,46.89,1712635200
6125,300,57,2.25,1712635200
6126,333,57,0.0,1712635200
6127,359,57,71.54,1712635200
6128,397,57,41.62,1712635200
6129,412,57,35.3,1712635200
6130,439,57,42.72,1712635200
6131,450,57,78.37,1712635200
6132,459,57,0.0,1712635200
6133,464,57,72.81,1712635200
6134,466,57,42.76,1712635200
6135,531,57,50.04,1712635200
6136,612,57,90.81,1712635200
6137,617,57,0.0,1712635200
6138,634,57,61.88,1712635200
6139,661,57,68.7,1712635200
6140,665,57,100.0,1712635200
6141,675,57,57.03,1712635200
6142,715,57,81.98,1712635200
6143,749,57,68.46,1712635200
6144,774,57,42.1,1712635200
6145,877,57,45.13,1712635200
6146,902,57,91.5,1712635200
6147,977,57,64.05,1712635200
6148,990,57,71.22,1712635200
6149,1010,57,69.67,1712635200
6150,1039,57,79.55,1712635200
6151,1044,57,74.57,1712635200
6152,1104,57,36.19,1712635200
6153,1331,57,93.13,1712635200
6154,1347,57,48.04,1712635200
6155,1366,57,39.01,1712635200
6156,1377,57,51.93,1712635200
6157,1387,57,56.44,1712635200
6158,1400,57,64.49,1712635200
6159,1413,57,25.84,1712635200
6160,1430,57,51.03,1712635200
6161,1495,57,73.1,1712635200
6162,1500,57,61.19,1712635200
6163,1553,57,54.08,1712635200
6164,1562,57,52.82,1712635200
6165,1626,57,54.64,1712635200
6166,1641,57,57.12,1712635200
6167,1651,57,65.58,1712635200
6168,1715,57,71.86,1712635200
6169,1720,57,90.56,1712635200
6170,1727,57,65.12,1712635200
6171,1960,57,66.33,1712635200
6172,1967,57,45.3,1712635200
6173,1992,57,32.8,1712635200
6174,13,58,39.88,1712289600
6175,34,58,65.2,1712289600
6176,43,58,79.84,1712289600
6177,53,58,78.6,1712289600
6178,58,58,52.36,1712289600
6179,80,58,41.21,1712289600
6180,83,58,62.62,1712289600
6181,95,58,53.98,1712289600
6182,113,58,100.0,1712289600
6183,135,58,96.94,1712289600
6184,194,58,10.89,1712289600
6185,295,58,53.25,1712289600
6186,298,58,36.19,1712289600
6187,300,58,69.66,1712289600
6188,333,58,2.93,1712289600
6189,358,58,23.93,1712289600
6190,359,58,93.9,1712289600
6191,397,58,25.57,1712289600
6192,411,58,37.09,1712289600
6193,412,58,55.25,1712289600
6194,430,58,35.79,1712289600
6195,439,58,45.44,1712289600
6196,464,58,65.82,1712289600
6197,466,58,0.0,1712289600
6198,501,58,72.66,1712289600
6199,617,58,64.65,1712289600
6200,661,58,73.47,1712289600
6201,675,58,79.02,1712289600
6202,774,58,90.33,1712289600
6203,824,58,43.39,1712289600
6204,877,58,50.32,1712289600
6205,977,58,51.7,1712289600
6206,979,58,54.01,1712289600
6207,1039,58,69.76,1712289600
6208,1051,58,38.91,1712289600
6209,1060,58,100.0,1712289600
6210,1062,58,100.0,1712289600
6211,1079,58,32.07,1712289600
6212,1088,58,73.29,1712289600
6213,1104,58,0.0,1712289600
6214,1129,58,47.06,1712289600
6215,1190,58,85.14,1712289600
6216,1212,58,49.15,1712289600
6217,1258,58,31.44,1712289600
6218,1336,58,9.49,1712289600
6219,1346,58,16.4,1712289600
6220,1347,58,67.62,1712289600
6221,1366,58,68.87,1712289600
6222,1387,58,36.95,1712289600
6223,1400,58,54.97,1712289600
6224,1413,58,100.0,1712289600
6225,1430,58,36.25,1712289600
6226,1495,58,86.27,1712289600
6227,1553,58,53.5,1712289600
6228,1578,58,59.29,1712289600
6229,1600,58,77.58,1712289600
6230,1648,58,59.1,1712289600
6231,1651,58,75.57,1712289600
6232,1706,58,0.0,1712289600
6233,1715,58,83.25,1712289600
6234,1720,58,47.85,1712289600
6235,1737,58,24.3,1712289600
6236,1960,58,0.0,1712289600
6237,1965,58,54.68,1712289600
6238,1967,58,66.43,1712289600
6239,1979,58,83.05,1712289600
6240,1992,58,100.0,1712289600
6241,19,59,58.32,1712203200
6242,34,59,40.22,1712203200
6243,80,59,95.37,1712203200
6244,83,59,27.67,1712203200
6245,95,59,50.44,1712203200
6246,113,59,57.34,1712203200
6247,116,59,0.02,1712203200
6248,194,59,0.0,1712203200
6249,298,59,0.0,1712203200
6250,301,59,64.94,1712203200
6251,333,59,95.13,1712203200
6252,358,59,97.93,1712203200
6253,411,59,68.5,1712203200
6254,412,59,48.13,1712203200
6255,430,59,50.49,1712203200
6256,453,59,0.0,1712203200
6257,464,59,44.31,1712203200
6258,466,59,100.0,1712203200
6259,531,59,90.19,1712203200
6260,672,59,70.94,1712203200
6261,675,59,100.0,1712203200
6262,715,59,86.94,1712203200
6263,749,59,75.76,1712203200
6264,824,59,95.05,1712203200
6265,877,59,40.0,1712203200
6266,902,59,52.76,1712203200
6267,965,59,13.82,1712203200
6268,979,59,58.87,1712203200
6269,990,59,66.84,1712203200
6270,1010,59,84.7,1712203200
6271,1039,59,98.12,1712203200
6272,1060,59,28.85,1712203200
6273,1062,59,35.55,1712203200
6274,1068,59,100.0,1712203200
6275,1104,59,72.84,1712203200
6276,1113,59,66.28,1712203200
6277,1167,59,11.04,1712203200
6278,1238,59,85.99,1712203200
6279,1258,59,47.67,1712203200
6280,1351,59,83.0,1712203200
6281,1366,59,100.0,1712203200
6282,1400,59,49.88,1712203200
6283,1413,59,53.65,1712203200
6284,1430,59,35.32,1712203200
6285,1451,59,53.28,1712203200
6286,1495,59,78.98,1712203200
6287,1543,59,59.58,1712203200
6288,1550,59,41.6,1712203200
6289,1553,59,72.75,1712203200
6290,1562,59,54.68,1712203200
6291,1578,59,65.09,1712203200
6292,1641,59,13.96,1712203200
6293,1651,59,67.8,1712203200
6294,1675,59,2.4,1712203200
6295,1967,59,40.72,1712203200
6296,1979,59,80.38,1712203200
6297,13,60,31.06,1712289600
6298,95,60,84.86,1712289600
6299,113,60,69.9,1712289600
6300,135,60,30.02,1712289600
6301,151,60,62.83,1712289600
6302,275,60,89.41,1712289600
6303,295,60,14.6,1712289600
6304,298,60,38.64,1712289600
6305,300,60,80.11,1712289600
6306,333,60,89.77,1712289600
6307,383,60,78.22,1712289600
6308,408,60,35.32,1712289600
6309,439,60,69.99,1712289600
6310,450,60,0.0,1712289600
6311,464,60,67.0,1712289600
6312,466,60,76.72,1712289600
6313,501,60,60.14,1712289600
6314,599,60,18.21,1712289600
6315,603,60,0.0,1712289600
6316,612,60,59.03,1712289600
6317,617,60,0.0,1712289600
6318,634,60,62.97,1712289600
6319,661,60,85.39,1712289600
6320,665,60,38.27,1712289600
6321,675,60,51.55,1712289600
6322,749,60,65.91,1712289600
6323,774,60,11.12,1712289600
6324,789,60,0.0,1712289600
6325,824,60,100.0,1712289600
6326,877,60,69.88,1712289600
6327,979,60,44.67,1712289600
6328,990,60,40.04,1712289600
6329,1010,60,70.54,1712289600
6330,1039,60,49.7,1712289600
6331,1043,60,51.42,1712289600
6332,1044,60,60.25,1712289600
6333,1051,60,38.81,1712289600
6334,1060,60,5.3,1712289600
6335,1062,60,65.08,1712289600
6336,1088,60,77.68,1712289600
6337,1104,60,77.14,1712289600
6338,1113,60,70.63,1712289600
6339,1129,60,11.32,1712289600
6340,1144,60,33.21,1712289600
6341,1167,60,56.22,1712289600
6342,1169,60,44.59,1712289600
6343,1212,60,20.28,1712289600
6344,1238,60,89.87,1712289600
6345,1346,60,64.63,1712289600
6346,1347,60,93.95,1712289600
6347,1351,60,49.52,1712289600
6348,1366,60,58.21,1712289600
6349,1377,60,61.39,1712289600
6350,1387,60,73.77,1712289600
6351,1400,60,46.3,1712289600
6352,1430,60,77.58,1712289600
6353,1451,60,45.73,1712289600
6354,1553,60,100.0,1712289600
6355,1626,60,65.88,1712289600
6356,1641,60,44.71,1712289600
6357,1673,60,83.71,1712289600
6358,1727,60,42.26,1712289600
6359,1806,60,63.26,1712289600
6360,1884,60,33.08,1712289600
6361,1959,60,75.6,1712289600
6362,1960,60,100.0,1712289600
6363,1961,60,0.0,1712289600
6364,1967,60,40.58,1712289600
6365,8,69,52.8,1713254400
6366,19,69,30.3,1712822400
6367,34,69,63.9,1713254400
6368,40,69,19.1,1712822400
6369,43,69,62.6,1712908800
6370,55,69,9.5,1713081600
6371,58,69,62.0,1712822400
6372,83,69,55.1,1713168000
6373,95,69,54.4,1712822400
6374,113,69,65.3,1713254400
6375,132,69,21.4,1713168000
6376,135,69,65.5,1712736000
6377,151,69,52.1,1713254400
6378,186,69,45.7,1712822400
6379,189,69,47.2,1712649600
6380,208,69,28.3,1712995200
6381,214,69,58.9,1713168000
6382,224,69,16.2,1712736000
6383,257,69,52.3,1712995200
6384,275,69,27.0,1712995200
6385,295,69,51.8,1712908800
6386,298,69,35.6,1712822400
6387,300,69,53.3,1712649600
6388,301,69,43.3,1713081600
6389,333,69,42.8,1712649600
6390,345,69,45.4,1712995200
6391,358,69,29.6,1712736000
6392,359,69,81.2,1712649600
6393,383,69,33.2,1712649600
6394,397,69,27.7,1712736000
6395,408,69,40.2,1712995200
6396,411,69,56.3,1712649600
6397,412,69,48.4,1713168000
6398,430,69,48.5,1713254400
6399,432,69,51.9,1713081600
6400,439,69,26.3,1713168000
6401,452,69,24.4,1712995200
6402,453,69,31.7,1712736000
6403,459,69,45.2,1712908800
6404,464,69,70.1,1713254400
6405,466,69,48.9,1713254400
6406,470,69,57.2,1712908800
6407,501,69,46.2,1713168000
6408,502,69,14.1,1712649600
6409,531,69,42.8,1712822400
6410,572,69,31.0,1712822400
6411,577,69,18.2,1712995200
6412,591,69,45.6,1713081600
6413,612,69,27.5,1712995200
6414,617,69,48.2,1712995200
6415,634,69,66.8,1713081600
6416,646,69,2.2,1713254400
6417,661,69,66.4,1712822400
6418,665,69,74.1,1712649600
6419,675,69,74.7,1712995200
6420,715,69,25.3,1713081600
6421,749,69,86.8,1712822400
6422,782,69,35.8,1712736000
6423,789,69,44.1,1712736000
6424,824,69,28.2,1712736000
6425,857,69,63.2,1712995200
6426,863,69,32.9,1712995200
6427,877,69,66.9,1713254400
6428,902,69,68.5,1712822400
6429,914,69,22.0,1712736000
6430,915,69,18.2,1713168000
6431,935,69,46.6,1713081600
6432,942,69,36.4,1712908800
6433,977,69,48.2,1713081600
6434,979,69,61.2,1712908800
6435,982,69,55.4,1712995200
6436,990,69,46.3,1712736000
6437,999,69,5.8,1712736000
6438,1010,69,62.2,1713081600
6439,1014,69,19.5,1712736000
6440,1017,69,48.8,1713168000
6441,1043,69,50.0,1713168000
6442,1044,69,53.7,1713081600
6443,1051,69,33.4,1712995200
6444,1060,69,63.2,1712908800
6445,1062,69,44.5,1712995200
6446,1068,69,52.2,1712736000
6447,1088,69,51.5,1713168000
6448,1092,69,46.4,1713081600
6449,1104,69,44.4,1712736000
6450,1129,69,44.9,1712822400
6451,1144,69,36.1,1712822400
6452,1169,69,50.8,1712995200
6453,1188,69,17.1,1712649600
6454,1190,69,43.3,1712649600
6455,1207,69,36.9,1712736000
6456,1212,69,43.5,1712908800
6457,1238,69,52.4,1712822400
6458,1258,69,34.4,1712822400
6459,1331,69,70.0,1712649600
6460,1342,69,67.4,1713254400
6461,1346,69,24.9,1713081600
6462,1347,69,60.5,1712822400
6463,1351,69,53.0,1712908800
6464,1366,69,83.9,1713168000
6465,1372,69,8.3,1712908800
6466,1400,69,74.1,1712736000
6467,1451,69,46.0,1712736000
6468,1453,69,40.5,1712995200
6469,1478,69,4.9,1713168000
6470,1495,69,50.8,1713254400
6471,1500,69,60.8,1713168000
6472,1543,69,50.1,1712736000
6473,1550,69,84.7,1713168000
6474,1553,69,48.4,1713254400
6475,1562,69,43.4,1712995200
6476,1563,69,16.6,1713081600
6477,1607,69,18.8,1713254400
6478,1626,69,37.6,1713168000
6479,1641,69,20.7,1713254400
6480,1648,69,40.9,1712822400
6481,1651,69,53.8,1712736000
6482,1714,69,33.5,1712822400
6483,1715,69,66.6,1713254400
6484,1720,69,42.5,1712736000
6485,1727,69,64.6,1712649600
6486,1802,69,37.7,1712995200
6487,1806,69,70.5,1713168000
6488,1854,69,48.7,1713081600
6489,1863,69,31.2,1713254400
6490,1884,69,59.2,1712649600
6491,1903,69,24.5,1712649600
6492,1959,69,38.8,1712908800
6493,1960,69,56.8,1713168000
6494,1967,69,48.2,1713254400
6495,1979,69,34.1,1712736000
6496,8,70,37.0,1712642400
6497,13,70,45.7,1713074400
6498,19,70,38.7,1712901600
6499,34,70,83.3,1712901600
6500,40,70,44.6,1712901600
6501,43,70,35.9,1712988000
6502,45,70,57.8,1713074400
6503,55,70,65.2,1712469600
6504,58,70,74.9,1713074400
6505,80,70,26.1,1712642400
6506,83,70,59.6,1712469600
6507,95,70,52.4,1712642400
6508,113,70,70.6,1712988000
6509,132,70,33.8,1712556000
6510,135,70,77.6,1712469600
6511,151,70,57.7,1712469600
6512,186,70,35.7,1712988000
6513,198,70,0.7,1712556000
6514,208,70,38.7,1712728800
6515,214,70,59.2,1713074400
6516,257,70,42.3,1712728800
6517,358,70,70.5,1712728800
6518,359,70,59.8,1712901600
6519,383,70,32.1,1712469600
6520,397,70,54.7,1712901600
6521,408,70,55.3,1713074400
6522,411,70,20.4,1712815200
6523,412,70,31.3,1713074400
6524,420,70,37.9,1712728800
6525,430,70,64.5,1712815200
6526,432,70,39.1,1712728800
6527,450,70,27.8,1712728800
6528,452,70,37.7,1712901600
6529,453,70,67.2,1712469600
6530,459,70,40.2,1712815200
6531,466,70,30.3,1712728800
6532,470,70,58.7,1713074400
6533,502,70,19.2,1712556000
6534,572,70,39.7,1712815200
6535,612,70,38.9,1712815200
6536,617,70,57.0,1712469600
6537,634,70,77.8,1712642400
6538,661,70,60.7,1713074400
6539,665,70,58.3,1712642400
6540,672,70,67.3,1712469600
6541,675,70,53.6,1712556000
6542,749,70,39.4,1712642400
6543,774,70,52.6,1712469600
6544,789,70,43.5,1712901600
6545,824,70,30.3,1712728800
6546,857,70,27.2,1713074400
6547,902,70,40.4,1712469600
6548,935,70,40.3,1712469600
6549,965,70,39.4,1712469600
6550,977,70,77.0,1712469600
6551,979,70,64.6,1712901600
6552,982,70,49.1,1712815200
6553,990,70,40.2,1712815200
6554,1010,70,88.9,1712469600
6555,1017,70,53.3,1712728800
6556,1027,70,12.7,1712556000
6557,1039,70,83.6,1713074400
6558,1043,70,45.1,1712988000
6559,1044,70,33.9,1713074400
6560,1051,70,55.8,1712642400
6561,1060,70,29.8,1712469600
6562,1062,70,47.9,1712556000
6563,1071,70,29.8,1712728800
6564,1086,70,39.3,1712642400
6565,1088,70,64.6,1712556000
6566,1104,70,55.5,1712901600
6567,1129,70,47.8,1712642400
6568,1134,70,41.9,1712815200
6569,1166,70,2.2,1712988000
6570,1167,70,45.5,1713074400
6571,1188,70,21.0,1713074400
6572,1190,70,55.3,1712556000
6573,1200,70,46.7,1712728800
6574,1207,70,70.0,1712728800
6575,1238,70,72.8,1712642400
6576,1331,70,51.5,1712901600
6577,1347,70,67.5,1712815200
6578,1351,70,7.7,1712556000
6579,1366,70,33.4,1713074400
6580,1372,70,24.9,1713074400
6581,1377,70,22.9,1712469600
6582,1387,70,29.1,1713074400
6583,1400,70,83.0,1712728800
6584,1430,70,70.0,1712642400
6585,1459,70,27.4,1712901600
6586,1465,70,62.0,1712728800
6587,1478,70,34.9,1712556000
6588,1495,70,50.9,1712556000
6589,1500,70,34.4,1712988000
6590,1543,70,40.1,1712901600
6591,1550,70,76.7,1712642400
6592,1578,70,31.8,1712728800
6593,1600,70,68.7,1712988000
6594,1607,70,23.6,1712728800
6595,1626,70,28.9,1712815200
6596,1641,70,50.0,1713074400
6597,1648,70,26.9,1712815200
6598,1651,70,67.1,1712901600
6599,1675,70,73.8,1712901600
6600,1714,70,26.4,1712642400
6601,1720,70,28.5,1712901600
6602,1727,70,67.2,1712642400
6603,1737,70,7.5,1712642400
6604,1806,70,23.0,1712728800
6605,1813,70,15.0,1712728800
6606,1854,70,32.9,1712556000
6607,1903,70,29.2,1712901600
6608,1959,70,39.7,1712469600
6609,1960,70,43.7,1712815200
6610,1961,70,55.8,1712642400
6611,1965,70,58.0,1712815200
6612,1967,70,64.2,1712642400
6613,1992,70,54.8,1712642400
6614,8,71,41.5,1712815200
6615,13,71,39.3,1712728800
6616,19,71,60.0,1712901600
6617,34,71,83.0,1712901600
6618,40,71,55.6,1712815200
6619,45,71,12.1,1712815200
6620,55,71,52.0,1712815200
6621,58,71,49.8,1713074400
6622,95,71,67.2,1712642400
6623,113,71,63.0,1712815200
6624,116,71,35.5,1713074400
6625,135,71,91.5,1713074400
6626,139,71,45.8,1712556000
6627,186,71,39.6,1713074400
6628,189,71,42.5,1712988000
6629,194,71,23.9,1712728800
6630,198,71,14.8,1712815200
6631,208,71,19.9,1712728800
6632,214,71,49.1,1713160800
6633,224,71,33.1,1712988000
6634,257,71,33.3,1712988000
6635,275,71,42.6,1712728800
6636,298,71,45.1,1712815200
6637,300,71,19.5,1713074400
6638,301,71,63.3,1713160800
6639,333,71,46.5,1712988000
6640,345,71,41.2,1712815200
6641,358,71,44.0,1712728800
6642,359,71,37.8,1712988000
6643,383,71,15.8,1713074400
6644,397,71,66.8,1712728800
6645,408,71,34.0,1712642400
6646,432,71,55.8,1712642400
6647,450,71,36.8,1713160800
6648,452,71,47.6,1712556000
6649,459,71,80.6,1712728800
6650,464,71,70.3,1713074400
6651,470,71,93.8,1712988000
6652,502,71,26.6,1712901600
6653,531,71,12.2,1712901600
6654,572,71,50.1,1713074400
6655,577,71,10.0,1712556000
6656,617,71,48.8,1712556000
6657,634,71,53.1,1712556000
6658,646,71,5.5,1712556000
6659,661,71,67.3,1712728800
6660,665,71,56.8,1712815200
6661,672,71,90.0,1712901600
6662,675,71,80.9,1712815200
6663,715,71,10.7,1712815200
6664,749,71,66.7,1712642400
6665,774,71,40.6,1712556000
6666,824,71,60.1,1713074400
6667,863,71,27.7,1712642400
6668,877,71,64.7,1712988000
6669,902,71,70.0,1712901600
6670,915,71,7.4,1713160800
6671,942,71,10.6,1713160800
6672,979,71,51.5,1712556000
6673,982,71,36.8,1712988000
6674,990,71,37.6,1712728800
6675,995,71,24.3,1713074400
6676,1010,71,75.2,1712815200
6677,1017,71,53.0,1712901600
6678,1039,71,57.2,1712728800
6679,1043,71,38.4,1712728800
6680,1051,71,30.8,1712815200
6681,1060,71,28.3,1712642400
6682,1062,71,61.9,1712815200
6683,1068,71,31.8,1712642400
6684,1071,71,30.6,1712642400
6685,1079,71,30.0,1712728800
6686,1086,71,46.4,1712642400
6687,1088,71,48.3,1712642400
6688,1092,71,32.7,1712556000
6689,1104,71,24.3,1713074400
6690,1120,71,48.6,1713074400
6691,1134,71,40.0,1712988000
6692,1167,71,53.4,1713074400
6693,1169,71,59.8,1713074400
6694,1190,71,33.7,1712556000
6695,1200,71,38.5,1712642400
6696,1212,71,50.9,1712642400
6697,1238,71,51.7,1712815200
6698,1331,71,39.4,1713160800
6699,1336,71,10.7,1713160800
6700,1346,71,41.8,1712901600
6701,1347,71,93.7,1713160800
6702,1366,71,37.8,1712988000
6703,1372,71,6.9,1712556000
6704,1400,71,64.3,1712728800
6705,1413,71,32.8,1712642400
6706,1430,71,40.0,1712728800
6707,1440,71,16.4,1712556000
6708,1453,71,10.7,1712901600
