id,userid,itemid,finalgrade,timemodified,source
6149,1010,57,69.67,1712635200,teacher
6150,1039,57,79.55,1712635200,teacher
6151,1044,57,74.57,1712635200,teacher
6152,1104,57,36.19,1712635200,teacher
6153,1331,57,93.13,1712635200,teacher
6154,1347,57,48.04,1712635200,teacher
6155,1366,57,39.01,1712635200,teacher
6156,1377,57,51.93,1712635200,teacher
6157,1387,57,56.44,1712635200,teacher
6158,1400,57,64.49,1712635200,teacher
6159,1413,57,25.84,1712635200,teacher
6160,1430,57,51.03,1712635200,teacher
6161,1495,57,73.1,1712635200,teacher
6162,1500,57,61.19,1712635200,teacher
6163,1553,57,54.08,1712635200,teacher
6164,1562,57,52.82,1712635200,teacher
6165,1626,57,54.64,1712635200,teacher
6166,1641,57,57.12,1712635200,teacher
6167,1651,57,65.58,1712635200,teacher
6168,1715,57,71.86,1712635200,teacher
6169,1720,57,90.56,1712635200,teacher
6170,1727,57,65.12,1712635200,teacher
6171,1960,57,66.33,1712635200,teacher
6172,1967,57,45.3,1712635200,teacher
6173,1992,57,32.8,1712635200,teacher
6174,13,58,39.88,1712289600,teacher
6175,34,58,65.2,1712289600,teacher
6176,43,58,79.84,1712289600,teacher
6177,53,58,78.6,1712289600,teacher
6178,58,58,52.36,1712289600,teacher
6179,80,58,41.21,1712289600,teacher
6180,83,58,62.62,1712289600,teacher
6181,95,58,53.98,1712289600,teacher
6182,113,58,100.0,1712289600,teacher
6183,135,58,96.94,1712289600,teacher
6184,194,58,10.89,1712289600,teacher
6185,295,58,53.25,1712289600,teacher
6186,298,58,36.19,1712289600,teacher
6187,300,58,69.66,1712289600,teacher
6188,333,58,2.93,1712289600,teacher
6189,358,58,23.93,1712289600,teacher
6190,359,58,93.9,1712289600,teacher
6191,397,58,25.57,1712289600,teacher
6192,411,58,37.09,1712289600,teacher
6193,412,58,55.25,1712289600,teacher
6194,430,58,35.79,1712289600,teacher
6195,439,58,45.44,1712289600,teacher
6196,464,58,65.82,1712289600,teacher
6197,466,58,0.0,1712289600,teacher
6198,501,58,72.66,1712289600,teacher
6199,617,58,64.65,1712289600,teacher
6200,661,58,73.47,1712289600,teacher
6201,675,58,79.02,1712289600,teacher
6202,774,58,90.33,1712289600,teacher
6203,824,58,43.39,1712289600,teacher
6204,877,58,50.32,1712289600,teacher
6205,977,58,51.7,1712289600,teacher
6206,979,58,54.01,1712289600,teacher
6207,1039,58,69.76,1712289600,teacher
6208,1051,58,38.91,1712289600,teacher
6209,1060,58,100.0,1712289600,teacher
6210,1062,58,100.0,1712289600,teacher
6211,1079,58,32.07,1712289600,teacher
6212,1088,58,73.29,1712289600,teacher
6213,1104,58,0.0,1712289600,teacher
6214,1129,58,47.06,1712289600,teacher
6215,1190,58,85.14,1712289600,teacher
6216,1212,58,49.15,1712289600,teacher
6217,1258,58,31.44,1712289600,teacher
6218,1336,58,9.49,1712289600,teacher
6219,1346,58,16.4,1712289600,teacher
6220,1347,58,67.62,1712289600,teacher
6221,1366,58,68.87,1712289600,teacher
6222,1387,58,36.95,1712289600,teacher
6223,1400,58,54.97,1712289600,teacher
6224,1413,58,100.0,1712289600,teacher
6225,1430,58,36.25,1712289600,teacher
6226,1495,58,86.27,1712289600,teacher
6227,1553,58,53.5,1712289600,teacher
6228,1578,58,59.29,1712289600,teacher
6229,1600,58,77.58,1712289600,teacher
6230,1648,58,59.1,1712289600,teacher
6231,1651,58,75.57,1712289600,teacher
6232,1706,58,0.0,1712289600,teacher
6233,1715,58,83.25,1712289600,teacher
6234,1720,58,47.85,1712289600,teacher
6235,1737,58,24.3,1712289600,teacher
6236,1960,58,0.0,1712289600,teacher
6237,1965,58,54.68,1712289600,teacher
6238,1967,58,66.43,1712289600,teacher
6239,1979,58,83.05,1712289600,teacher
6240,1992,58,100.0,1712289600,teacher
6241,19,59,58.32,1712203200,teacher
6242,34,59,40.22,1712203200,teacher
6243,80,59,95.37,1712203200,teacher
6244,83,59,27.67,1712203200,teacher
6245,95,59,50.44,1712203200,teacher
6246,113,59,57.34,1712203200,teacher
6247,116,59,0.02,1712203200,teacher
6248,194,59,0.0,1712203200,teacher
6249,298,59,0.0,1712203200,teacher
6250,301,59,64.94,1712203200,teacher
6251,333,59,95.13,1712203200,teacher
6252,358,59,97.93,1712203200,teacher
6253,411,59,68.5,1712203200,teacher
6254,412,59,48.13,1712203200,teacher
6255,430,59,50.49,1712203200,teacher
6256,453,59,0.0,1712203200,teacher
6257,464,59,44.31,1712203200,teacher
6258,466,59,100.0,1712203200,teacher
6259,531,59,90.19,1712203200,teacher
6260,672,59,70.94,1712203200,teacher
6261,675,59,100.0,1712203200,teacher
6262,715,59,86.94,1712203200,teacher
6263,749,59,75.76,1712203200,teacher
6264,824,59,95.05,1712203200,teacher
6265,877,59,40.0,1712203200,teacher
6266,902,59,52.76,1712203200,teacher
6267,965,59,13.82,1712203200,teacher
6268,979,59,58.87,1712203200,teacher
6269,990,59,66.84,1712203200,teacher
6270,1010,59,84.7,1712203200,teacher
6271,1039,59,98.12,1712203200,teacher
6272,1060,59,28.85,1712203200,teacher
6273,1062,59,35.55,1712203200,teacher
6274,1068,59,100.0,1712203200,teacher
6275,1104,59,72.84,1712203200,teacher
6276,1113,59,66.28,1712203200,teacher
6277,1167,59,11.04,1712203200,teacher
6278,1238,59,85.99,1712203200,teacher
6279,1258,59,47.67,1712203200,teacher
6280,1351,59,83.0,1712203200,teacher
6281,1366,59,100.0,1712203200,teacher
6282,1400,59,49.88,1712203200,teacher
6283,1413,59,53.65,1712203200,teacher
6284,1430,59,35.32,1712203200,teacher
6285,1451,59,53.28,1712203200,teacher
6286,1495,59,78.98,1712203200,teacher
6287,1543,59,59.58,1712203200,teacher
6288,1550,59,41.6,1712203200,teacher
6289,1553,59,72.75,1712203200,teacher
6290,1562,59,54.68,1712203200,teacher
6291,1578,59,65.09,1712203200,teacher
6292,1641,59,13.96,1712203200,teacher
6293,1651,59,67.8,1712203200,teacher
6294,1675,59,2.4,1712203200,teacher
6295,1967,59,40.72,1712203200,teacher
6296,1979,59,80.38,1712203200,teacher
6297,13,60,31.06,1712289600,teacher
6298,95,60,84.86,1712289600,teacher
6299,113,60,69.9,1712289600,teacher
6300,135,60,30.02,1712289600,teacher
6301,151,60,62.83,1712289600,teacher
6302,275,60,89.41,1712289600,teacher
6303,295,60,14.6,1712289600,teacher
6304,298,60,38.64,1712289600,teacher
6305,300,60,80.11,1712289600,teacher
6306,333,60,89.77,1712289600,teacher
6307,383,60,78.22,1712289600,teacher
6308,408,60,35.32,1712289600,teacher
6309,439,60,69.99,1712289600,teacher
6310,450,60,0.0,1712289600,teacher
6311,464,60,67.0,1712289600,teacher
6312,466,60,76.72,1712289600,teacher
6313,501,60,60.14,1712289600,teacher
6314,599,60,18.21,1712289600,teacher
6315,603,60,0.0,1712289600,teacher
6316,612,60,59.03,1712289600,teacher
6317,617,60,0.0,1712289600,teacher
6318,634,60,62.97,1712289600,teacher
6319,661,60,85.39,1712289600,teacher
6320,665,60,38.27,1712289600,teacher
6321,675,60,51.55,1712289600,teacher
6322,749,60,65.91,1712289600,teacher
6323,774,60,11.12,1712289600,teacher
6324,789,60,0.0,1712289600,teacher
6325,824,60,100.0,1712289600,teacher
6326,877,60,69.88,1712289600,teacher
6327,979,60,44.67,1712289600,teacher
6328,990,60,40.04,1712289600,teacher
6329,1010,60,70.54,1712289600,teacher
6330,1039,60,49.7,1712289600,teacher
6331,1043,60,51.42,1712289600,teacher
6332,1044,60,60.25,1712289600,teacher
6333,1051,60,38.81,1712289600,teacher
6334,1060,60,5.3,1712289600,teacher
6335,1062,60,65.08,1712289600,teacher
6336,1088,60,77.68,1712289600,teacher
6337,1104,60,77.14,1712289600,teacher
6338,1113,60,70.63,1712289600,teacher
6339,1129,60,11.32,1712289600,teacher
6340,1144,60,33.21,1712289600,teacher
6341,1167,60,56.22,1712289600,teacher
6342,1169,60,44.59,1712289600,teacher
6343,1212,60,20.28,1712289600,teacher
6344,1238,60,89.87,1712289600,teacher
6345,1346,60,64.63,1712289600,teacher
6346,1347,60,93.95,1712289600,teacher
6347,1351,60,49.52,1712289600,teacher
6348,1366,60,58.21,1712289600,teacher
6349,1377,60,61.39,1712289600,teacher
6350,1387,60,73.77,1712289600,teacher
6351,1400,60,46.3,1712289600,teacher
6352,1430,60,77.58,1712289600,teacher
6353,1451,60,45.73,1712289600,teacher
6354,1553,60,100.0,1712289600,teacher
6355,1626,60,65.88,1712289600,teacher
6356,1641,60,44.71,1712289600,teacher
6357,1673,60,83.71,1712289600,teacher
6358,1727,60,42.26,1712289600,teacher
6359,1806,60,63.26,1712289600,teacher
6360,1884,60,33.08,1712289600,teacher
6361,1959,60,75.6,1712289600,teacher
6362,1960,60,100.0,1712289600,teacher
6363,1961,60,0.0,1712289600,teacher
6364,1967,60,40.58,1712289600,teacher
6365,8,69,52.8,1713254400,teacher
6366,19,69,30.3,1712822400,teacher
6367,34,69,63.9,1713254400,teacher
6368,40,69,19.1,1712822400,teacher
6369,43,69,62.6,1712908800,teacher
6370,55,69,9.5,1713081600,teacher
6371,58,69,62.0,1712822400,teacher
6372,83,69,55.1,1713168000,teacher
6373,95,69,54.4,1712822400,teacher
6374,113,69,65.3,1713254400,teacher
6375,132,69,21.4,1713168000,teacher
6376,135,69,65.5,1712736000,teacher
6377,151,69,52.1,1713254400,teacher
6378,186,69,45.7,1712822400,teacher
6379,189,69,47.2,1712649600,teacher
6380,208,69,28.3,1712995200,teacher
6381,214,69,58.9,1713168000,teacher
6382,224,69,16.2,1712736000,teacher
6383,257,69,52.3,1712995200,teacher
6384,275,69,27.0,1712995200,teacher
6385,295,69,51.8,1712908800,teacher
6386,298,69,35.6,1712822400,teacher
6387,300,69,53.3,1712649600,teacher
6388,301,69,43.3,1713081600,teacher
6389,333,69,42.8,1712649600,teacher
6390,345,69,45.4,1712995200,teacher
6391,358,69,29.6,1712736000,teacher
6392,359,69,81.2,1712649600,teacher
6393,383,69,33.2,1712649600,teacher
6394,397,69,27.7,1712736000,teacher
6395,408,69,40.2,1712995200,teacher
6396,411,69,56.3,1712649600,teacher
6397,412,69,48.4,1713168000,teacher
6398,430,69,48.5,1713254400,teacher
6399,432,69,51.9,1713081600,teacher
6400,439,69,26.3,1713168000,teacher
6401,452,69,24.4,1712995200,teacher
6402,453,69,31.7,1712736000,teacher
6403,459,69,45.2,1712908800,teacher
6404,464,69,70.1,1713254400,teacher
6405,466,69,48.9,1713254400,teacher
6406,470,69,57.2,1712908800,teacher
6407,501,69,46.2,1713168000,teacher
6408,502,69,14.1,1712649600,teacher
6409,531,69,42.8,1712822400,teacher
6410,572,69,31.0,1712822400,teacher
6411,577,69,18.2,1712995200,teacher
6412,591,69,45.6,1713081600,teacher
6413,612,69,27.5,1712995200,teacher
6414,617,69,48.2,1712995200,teacher
6415,634,69,66.8,1713081600,teacher
6416,646,69,2.2,1713254400,teacher
6417,661,69,66.4,1712822400,teacher
6418,665,69,74.1,1712649600,teacher
6419,675,69,74.7,1712995200,teacher
6420,715,69,25.3,1713081600,teacher
6421,749,69,86.8,1712822400,teacher
6422,782,69,35.8,1712736000,teacher
6423,789,69,44.1,1712736000,teacher
6424,824,69,28.2,1712736000,teacher
6425,857,69,63.2,1712995200,teacher
6426,863,69,32.9,1712995200,teacher
6427,877,69,66.9,1713254400,teacher
6428,902,69,68.5,1712822400,teacher
6429,914,69,22.0,1712736000,teacher
6430,915,69,18.2,1713168000,teacher
6431,935,69,46.6,1713081600,teacher
6432,942,69,36.4,1712908800,teacher
6433,977,69,48.2,1713081600,teacher
6434,979,69,61.2,1712908800,teacher
6435,982,69,55.4,1712995200,teacher
6436,990,69,46.3,1712736000,teacher
6437,999,69,5.8,1712736000,teacher
6438,1010,69,62.2,1713081600,teacher
6439,1014,69,19.5,1712736000,teacher
6440,1017,69,48.8,1713168000,teacher
6441,1043,69,50.0,1713168000,teacher
6442,1044,69,53.7,1713081600,teacher
6443,1051,69,33.4,1712995200,teacher
6444,1060,69,63.2,1712908800,teacher
6445,1062,69,44.5,1712995200,teacher
6446,1068,69,52.2,1712736000,teacher
6447,1088,69,51.5,1713168000,teacher
6448,1092,69,46.4,1713081600,teacher
6449,1104,69,44.4,1712736000,teacher
6450,1129,69,44.9,1712822400,teacher
6451,1144,69,36.1,1712822400,teacher
6452,1169,69,50.8,1712995200,teacher
6453,1188,69,17.1,1712649600,teacher
6454,1190,69,43.3,1712649600,teacher
6455,1207,69,36.9,1712736000,teacher
6456,1212,69,43.5,1712908800,teacher
6457,1238,69,52.4,1712822400,teacher
6458,1258,69,34.4,1712822400,teacher
6459,1331,69,70.0,1712649600,teacher
6460,1342,69,67.4,1713254400,teacher
6461,1346,69,24.9,1713081600,teacher
6462,1347,69,60.5,1712822400,teacher
6463,1351,69,53.0,1712908800,teacher
6464,1366,69,83.9,1713168000,teacher
6465,1372,69,8.3,1712908800,teacher
6466,1400,69,74.1,1712736000,teacher
6467,1451,69,46.0,1712736000,teacher
6468,1453,69,40.5,1712995200,teacher
6469,1478,69,4.9,1713168000,teacher
6470,1495,69,50.8,1713254400,teacher
6471,1500,69,60.8,1713168000,teacher
6472,1543,69,50.1,1712736000,teacher
6473,1550,69,84.7,1713168000,teacher
6474,1553,69,48.4,1713254400,teacher
6475,1562,69,43.4,1712995200,teacher
6476,1563,69,16.6,1713081600,teacher
6477,1607,69,18.8,1713254400,teacher
6478,1626,69,37.6,1713168000,teacher
6479,1641,69,20.7,1713254400,teacher
6480,1648,69,40.9,1712822400,teacher
6481,1651,69,53.8,1712736000,teacher
6482,1714,69,33.5,1712822400,teacher
6483,1715,69,66.6,1713254400,teacher
6484,1720,69,42.5,1712736000,teacher
6485,1727,69,64.6,1712649600,teacher
6486,1802,69,37.7,1712995200,teacher
6487,1806,69,70.5,1713168000,teacher
6488,1854,69,48.7,1713081600,teacher
6489,1863,69,31.2,1713254400,teacher
6490,1884,69,59.2,1712649600,teacher
6491,1903,69,24.5,1712649600,teacher
6492,1959,69,38.8,1712908800,teacher
6493,1960,69,56.8,1713168000,teacher
6494,1967,69,48.2,1713254400,teacher
6495,1979,69,34.1,1712736000,teacher
6496,8,70,37.0,1712642400,teacher
6497,13,70,45.7,1713074400,teacher
6498,19,70,38.7,1712901600,teacher
6499,34,70,83.3,1712901600,teacher
6500,40,70,44.6,1712901600,teacher
6501,43,70,35.9,1712988000,teacher
6502,45,70,57.8,1713074400,teacher
6503,55,70,65.2,1712469600,teacher
6504,58,70,74.9,1713074400,teacher
6505,80,70,26.1,1712642400,teacher
6506,83,70,59.6,1712469600,teacher
6507,95,70,52.4,1712642400,teacher
6508,113,70,70.6,1712988000,teacher
6509,132,70,33.8,1712556000,teacher
6510,135,70,77.6,1712469600,teacher
6511,151,70,57.7,1712469600,teacher
6512,186,70,35.7,1712988000,teacher
6513,198,70,0.7,1712556000,teacher
6514,208,70,38.7,1712728800,teacher
6515,214,70,59.2,1713074400,teacher
6516,257,70,42.3,1712728800,teacher
6517,358,70,70.5,1712728800,teacher
6518,359,70,59.8,1712901600,teacher
6519,383,70,32.1,1712469600,teacher
6520,397,70,54.7,1712901600,teacher
6521,408,70,55.3,1713074400,teacher
6522,411,70,20.4,1712815200,teacher
6523,412,70,31.3,1713074400,teacher
6524,420,70,37.9,1712728800,teacher
6525,430,70,64.5,1712815200,teacher
6526,432,70,39.1,1712728800,teacher
6527,450,70,27.8,1712728800,teacher
6528,452,70,37.7,1712901600,teacher
6529,453,70,67.2,1712469600,teacher
6530,459,70,40.2,1712815200,teacher
6531,466,70,30.3,1712728800,teacher
6532,470,70,58.7,1713074400,teacher
6533,502,70,19.2,1712556000,teacher
6534,572,70,39.7,1712815200,teacher
6535,612,70,38.9,1712815200,teacher
6536,617,70,57.0,1712469600,teacher
6537,634,70,77.8,1712642400,teacher
6538,661,70,60.7,1713074400,teacher
6539,665,70,58.3,1712642400,teacher
6540,672,70,67.3,1712469600,teacher
6541,675,70,53.6,1712556000,teacher
6542,749,70,39.4,1712642400,teacher
6543,774,70,52.6,1712469600,teacher
6544,789,70,43.5,1712901600,teacher
6545,824,70,30.3,1712728800,teacher
6546,857,70,27.2,1713074400,teacher
6547,902,70,40.4,1712469600,teacher
6548,935,70,40.3,1712469600,teacher
6549,965,70,39.4,1712469600,teacher
6550,977,70,77.0,1712469600,teacher
6551,979,70,64.6,1712901600,teacher
6552,982,70,49.1,1712815200,teacher
6553,990,70,40.2,1712815200,teacher
6554,1010,70,88.9,1712469600,teacher
6555,1017,70,53.3,1712728800,teacher
6556,1027,70,12.7,1712556000,teacher
6557,1039,70,83.6,1713074400,teacher
6558,1043,70,45.1,1712988000,teacher
6559,1044,70,33.9,1713074400,teacher
6560,1051,70,55.8,1712642400,teacher
6561,1060,70,29.8,1712469600,teacher
6562,1062,70,47.9,1712556000,teacher
6563,1071,70,29.8,1712728800,teacher
6564,1086,70,39.3,1712642400,teacher
6565,1088,70,64.6,1712556000,teacher
6566,1104,70,55.5,1712901600,teacher
6567,1129,70,47.8,1712642400,teacher
6568,1134,70,41.9,1712815200,teacher
6569,1166,70,2.2,1712988000,teacher
6570,1167,70,45.5,1713074400,teacher
6571,1188,70,21.0,1713074400,teacher
6572,1190,70,55.3,1712556000,teacher
6573,1200,70,46.7,1712728800,teacher
6574,1207,70,70.0,1712728800,teacher
6575,1238,70,72.8,1712642400,teacher
6576,1331,70,51.5,1712901600,teacher
6577,1347,70,67.5,1712815200,teacher
6578,1351,70,7.7,1712556000,teacher
6579,1366,70,33.4,1713074400,teacher
6580,1372,70,24.9,1713074400,teacher
6581,1377,70,22.9,1712469600,teacher
6582,1387,70,29.1,1713074400,teacher
6583,1400,70,83.0,1712728800,teacher
6584,1430,70,70.0,1712642400,teacher
6585,1459,70,27.4,1712901600,teacher
6586,1465,70,62.0,1712728800,teacher
6587,1478,70,34.9,1712556000,teacher
6588,1495,70,50.9,1712556000,teacher
6589,1500,70,34.4,1712988000,teacher
6590,1543,70,40.1,1712901600,teacher
6591,1550,70,76.7,1712642400,teacher
6592,1578,70,31.8,1712728800,teacher
6593,1600,70,68.7,1712988000,teacher
6594,1607,70,23.6,1712728800,teacher
6595,1626,70,28.9,1712815200,teacher
6596,1641,70,50.0,1713074400,teacher
6597,1648,70,26.9,1712815200,teacher
6598,1651,70,67.1,1712901600,teacher
6599,1675,70,73.8,1712901600,teacher
6600,1714,70,26.4,1712642400,teacher
6601,1720,70,28.5,1712901600,teacher
6602,1727,70,67.2,1712642400,teacher
6603,1737,70,7.5,1712642400,teacher
6604,1806,70,23.0,1712728800,teacher
6605,1813,70,15.0,1712728800,teacher
6606,1854,70,32.9,1712556000,teacher
6607,1903,70,29.2,1712901600,teacher
6608,1959,70,39.7,1712469600,teacher
6609,1960,70,43.7,1712815200,teacher
6610,1961,70,55.8,1712642400,teacher
6611,1965,70,58.0,1712815200,teacher
6612,1967,70,64.2,1712642400,teacher
6613,1992,70,54.8,1712642400,teacher
6614,8,71,41.5,1712815200,teacher
6615,13,71,39.3,1712728800,teacher
6616,19,71,60.0,1712901600,teacher
6617,34,71,83.0,1712901600,teacher
6618,40,71,55.6,1712815200,teacher
6619,45,71,12.1,1712815200,teacher
6620,55,71,52.0,1712815200,teacher
6621,58,71,49.8,1713074400,teacher
6622,95,71,67.2,1712642400,teacher
6623,113,71,63.0,1712815200,teacher
6624,116,71,35.5,1713074400,teacher
6625,135,71,91.5,1713074400,teacher
6626,139,71,45.8,1712556000,teacher
6627,186,71,39.6,1713074400,teacher
6628,189,71,42.5,1712988000,teacher
6629,194,71,23.9,1712728800,teacher
6630,198,71,14.8,1712815200,teacher
6631,208,71,19.9,1712728800,teacher
6632,214,71,49.1,1713160800,teacher
6633,224,71,33.1,1712988000,teacher
6634,257,71,33.3,1712988000,teacher
6635,275,71,42.6,1712728800,teacher
6636,298,71,45.1,1712815200,teacher
6637,300,71,19.5,1713074400,teacher
6638,301,71,63.3,1713160800,teacher
6639,333,71,46.5,1712988000,teacher
6640,345,71,41.2,1712815200,teacher
6641,358,71,44.0,1712728800,teacher
6642,359,71,37.8,1712988000,teacher
6643,383,71,15.8,1713074400,teacher
6644,397,71,66.8,1712728800,teacher
6645,408,71,34.0,1712642400,teacher
6646,432,71,55.8,1712642400,teacher
6647,450,71,36.8,1713160800,teacher
6648,452,71,47.6,1712556000,teacher
6649,459,71,80.6,1712728800,teacher
6650,464,71,70.3,1713074400,teacher
6651,470,71,93.8,1712988000,teacher
6652,502,71,26.6,1712901600,teacher
6653,531,71,12.2,1712901600,teacher
6654,572,71,50.1,1713074400,teacher
6655,577,71,10.0,1712556000,teacher
6656,617,71,48.8,1712556000,teacher
6657,634,71,53.1,1712556000,teacher
6658,646,71,5.5,1712556000,teacher
6659,661,71,67.3,1712728800,teacher
6660,665,71,56.8,1712815200,teacher
6661,672,71,90.0,1712901600,teacher
6662,675,71,80.9,1712815200,teacher
6663,715,71,10.7,1712815200,teacher
6664,749,71,66.7,1712642400,teacher
6665,774,71,40.6,1712556000,teacher
6666,824,71,60.1,1713074400,teacher
6667,863,71,27.7,1712642400,teacher
6668,877,71,64.7,1712988000,teacher
6669,902,71,70.0,1712901600,teacher
6670,915,71,7.4,1713160800,teacher
6671,942,71,10.6,1713160800,teacher
6672,979,71,51.5,1712556000,teacher
6673,982,71,36.8,1712988000,teacher
6674,990,71,37.6,1712728800,teacher
6675,995,71,24.3,1713074400,teacher
6676,1010,71,75.2,1712815200,teacher
6677,1017,71,53.0,1712901600,teacher
6678,1039,71,57.2,1712728800,teacher
6679,1043,71,38.4,1712728800,teacher
6680,1051,71,30.8,1712815200,teacher
6681,1060,71,28.3,1712642400,teacher
6682,1062,71,61.9,1712815200,teacher
6683,1068,71,31.8,1712642400,teacher
6684,1071,71,30.6,1712642400,teacher
6685,1079,71,30.0,1712728800,teacher
6686,1086,71,46.4,1712642400,teacher
6687,1088,71,48.3,1712642400,teacher
6688,1092,71,32.7,1712556000,teacher
6689,1104,71,24.3,1713074400,teacher
6690,1120,71,48.6,1713074400,teacher
6691,1134,71,40.0,1712988000,teacher
6692,1167,71,53.4,1713074400,teacher
6693,1169,71,59.8,1713074400,teacher
6694,1190,71,33.7,1712556000,teacher
6695,1200,71,38.5,1712642400,teacher
6696,1212,71,50.9,1712642400,teacher
6697,1238,71,51.7,1712815200,teacher
6698,1331,71,39.4,1713160800,teacher
6699,1336,71,10.7,1713160800,teacher
6700,1346,71,41.8,1712901600,teacher
6701,1347,71,93.7,1713160800,teacher
6702,1366,71,37.8,1712988000,teacher
6703,1372,71,6.9,1712556000,teacher
6704,1400,71,64.3,1712728800,teacher
6705,1413,71,32.8,1712642400,teacher
6706,1430,71,40.0,1712728800,teacher
6707,1440,71,16.4,1712556000,teacher
6708,1453,71,10.7,1712901600,teacher
6709,1454,71,18.6,1712642400,teacher
6710,1478,71,36.7,1712901600,teacher
6711,1495,71,69.2,1713074400,teacher
6712,1500,71,72.0,1712556000,teacher
6713,1543,71,73.9,1712642400,teacher
6714,1550,71,73.7,1713160800,teacher
6715,1562,71,28.9,1712642400,teacher
6716,1563,71,5.6,1712901600,teacher
6717,1578,71,38.2,1712642400,teacher
6718,1632,71,5.3,1713160800,teacher
6719,1641,71,53.2,1713160800,teacher
6720,1648,71,37.3,1712815200,teacher
6721,1651,71,49.1,1712901600,teacher
6722,1673,71,34.8,1713074400,teacher
6723,1699,71,25.4,1712988000,teacher
6724,1715,71,57.2,1712815200,teacher
6725,1720,71,24.5,1712815200,teacher
6726,1727,71,67.3,1712728800,teacher
6727,1802,71,59.6,1712815200,teacher
6728,1806,71,48.3,1712556000,teacher
6729,1813,71,59.5,1712642400,teacher
6730,1884,71,14.7,1712642400,teacher
6731,1903,71,47.6,1712988000,teacher
6732,1959,71,15.4,1712815200,teacher
6733,1960,71,32.7,1712728800,teacher
6734,1961,71,47.6,1712815200,teacher
6735,1965,71,58.6,1712988000,teacher
6736,1979,71,30.4,1712642400,teacher
6737,1992,71,15.5,1712556000,teacher
6738,13,72,44.6,1712718000,teacher
6739,19,72,77.1,1713150000,teacher
6740,34,72,91.5,1712890800,teacher
6741,43,72,33.4,1712718000,teacher
6742,45,72,60.7,1713236400,teacher
6743,53,72,62.3,1712631600,teacher
6744,55,72,57.2,1712631600,teacher
6745,58,72,92.9,1712890800,teacher
6746,80,72,42.5,1712890800,teacher
6747,83,72,54.6,1713063600,teacher
6748,95,72,73.5,1713150000,teacher
6749,96,72,42.6,1713063600,teacher
6750,113,72,75.7,1713150000,teacher
6751,116,72,37.7,1713236400,teacher
6752,132,72,40.4,1713063600,teacher
6753,135,72,69.9,1712804400,teacher
6754,139,72,48.4,1713150000,teacher
6755,151,72,35.8,1713063600,teacher
6756,186,72,27.0,1713063600,teacher
6757,189,72,51.2,1713063600,teacher
6758,194,72,43.0,1713236400,teacher
6759,208,72,49.9,1712631600,teacher
6760,214,72,46.8,1712718000,teacher
6761,241,72,54.6,1713236400,teacher
6762,257,72,30.2,1712804400,teacher
6763,275,72,29.4,1712804400,teacher
6764,298,72,46.6,1712890800,teacher
6765,300,72,35.0,1712977200,teacher
6766,301,72,41.2,1712718000,teacher
6767,333,72,58.6,1712718000,teacher
6768,345,72,61.9,1713236400,teacher
6769,358,72,47.0,1712977200,teacher
6770,359,72,76.5,1713236400,teacher
6771,397,72,30.4,1712718000,teacher
6772,411,72,23.2,1713063600,teacher
6773,412,72,63.4,1712804400,teacher
6774,420,72,24.4,1713150000,teacher
6775,430,72,48.8,1712977200,teacher
6776,432,72,59.6,1712977200,teacher
6777,439,72,54.8,1712977200,teacher
6778,453,72,39.5,1712718000,teacher
6779,459,72,26.6,1712977200,teacher
6780,464,72,73.5,1713063600,teacher
6781,466,72,67.3,1712890800,teacher
6782,470,72,71.9,1712718000,teacher
6783,501,72,44.4,1713236400,teacher
6784,531,72,73.7,1713236400,teacher
6785,572,72,64.6,1713150000,teacher
6786,577,72,2.6,1713236400,teacher
6787,603,72,27.9,1713236400,teacher
6788,617,72,43.8,1712890800,teacher
6789,634,72,47.8,1713063600,teacher
6790,665,72,56.8,1712718000,teacher
6791,672,72,52.1,1713063600,teacher
6792,675,72,83.6,1713236400,teacher
6793,749,72,51.1,1713236400,teacher
6794,782,72,8.8,1712977200,teacher
6795,789,72,45.3,1712718000,teacher
6796,824,72,58.2,1713236400,teacher
6797,857,72,72.8,1712977200,teacher
6798,877,72,74.8,1712804400,teacher
6799,902,72,75.4,1712718000,teacher
6800,914,72,27.7,1712718000,teacher
6801,965,72,15.3,1712890800,teacher
6802,979,72,70.0,1712718000,teacher
6803,982,72,30.0,1713236400,teacher
6804,990,72,30.0,1713063600,teacher
6805,995,72,12.3,1713236400,teacher
6806,1010,72,49.3,1712631600,teacher
6807,1014,72,23.4,1712631600,teacher
6808,1017,72,36.3,1713236400,teacher
6809,1039,72,60.0,1713236400,teacher
6810,1043,72,34.4,1713063600,teacher
6811,1044,72,34.8,1713236400,teacher
6812,1051,72,74.4,1712890800,teacher
6813,1068,72,46.9,1713150000,teacher
6814,1071,72,15.6,1713236400,teacher
6815,1079,72,47.1,1712890800,teacher
6816,1086,72,37.9,1712977200,teacher
6817,1088,72,30.8,1712718000,teacher
6818,1104,72,56.3,1712977200,teacher
6819,1129,72,50.2,1713063600,teacher
6820,1134,72,66.7,1712977200,teacher
6821,1144,72,61.1,1712804400,teacher
6822,1166,72,17.1,1712631600,teacher
6823,1167,72,16.8,1712804400,teacher
6824,1169,72,35.6,1712890800,teacher
6825,1190,72,39.9,1712890800,teacher
6826,1268,72,27.1,1713236400,teacher
6827,1331,72,33.0,1712631600,teacher
6828,1336,72,8.1,1712977200,teacher
6829,1346,72,57.3,1713063600,teacher
6830,1347,72,68.1,1713236400,teacher
