id,quiz,userid,uniqueid,timestart,timefinish,sumgrades,state,duration_minutes
4644,21,1553,4644,1711702715,1711702800,51.1,finished,1.41
4645,21,1562,4645,1711702688,1711702800,55.0,finished,1.86
4646,21,1578,4646,1711702738,1711702800,32.4,finished,1.03
4647,21,1600,4647,1711702727,1711702800,68.5,finished,1.21
4648,21,1607,4648,1711702625,1711702800,13.5,finished,2.91
4649,21,1641,4649,1711702637,1711702800,53.9,finished,2.7
4650,21,1648,4650,1711702706,1711702800,54.4,finished,1.55
4651,21,1651,4651,1711702501,1711702800,55.1,finished,4.97
4652,21,1655,4652,1711702503,1711702800,53.2,finished,4.94
4653,21,1673,4653,1711702613,1711702800,43.9,finished,3.11
4654,21,1699,4654,1711702675,1711702800,11.8,finished,2.08
4655,21,1714,4655,1711702624,1711702800,6.8,finished,2.92
4656,21,1716,4656,1711702727,1711702800,57.5,finished,1.2
4657,21,1727,4657,1711702705,1711702800,67.7,finished,1.58
4658,21,1737,4658,1711702573,1711702800,23.7,finished,3.78
4659,21,1802,4659,1711702668,1711702800,61.4,finished,2.19
4660,21,1806,4660,1711702504,1711702800,46.2,finished,4.93
4661,21,1813,4661,1711702690,1711702800,23.8,finished,1.82
4662,21,1854,4662,1711702602,1711702800,73.1,finished,3.29
4663,21,1863,4663,1711702507,1711702800,31.6,finished,4.87
4664,21,1884,4664,1711702538,1711702800,33.8,finished,4.35
4665,21,1903,4665,1711702566,1711702800,31.3,finished,3.89
4666,21,1905,4666,1711702621,1711702800,31.8,finished,2.97
4667,21,1959,4667,1711702690,1711702800,44.9,finished,1.82
4668,21,1960,4668,1711702551,1711702800,62.9,finished,4.15
4669,21,1965,4669,1711702651,1711702800,60.0,finished,2.48
4670,21,1967,4670,1711702736,1711702800,25.7,finished,1.05
4671,21,1979,4671,1711702599,1711702800,57.8,finished,3.34
4672,22,8,4672,1711771044,1711771200,48.8,finished,2.59
4673,22,13,4673,1711770983,1711771200,78.8,finished,3.6
4674,22,19,4674,1711770964,1711771200,38.6,finished,3.92
4675,22,34,4675,1711771061,1711771200,61.7,finished,2.31
4676,22,40,4676,1711771132,1711771200,57.8,finished,1.13
4677,22,43,4677,1711771001,1711771200,43.9,finished,3.32
4678,22,45,4678,1711771043,1711771200,43.5,finished,2.61
4679,22,53,4679,1711770929,1711771200,39.5,finished,4.5
4680,22,55,4680,1711771096,1711771200,43.5,finished,1.72
4681,22,58,4681,1711770903,1711771200,53.8,finished,4.94
4682,22,80,4682,1711770965,1711771200,60.3,finished,3.9
4683,22,83,4683,1711770901,1711771200,16.3,finished,4.97
4684,22,95,4684,1711770957,1711771200,64.9,finished,4.05
4685,22,96,4685,1711770961,1711771200,44.3,finished,3.98
4686,22,101,4686,1711770951,1711771200,33.0,finished,4.15
4687,22,113,4687,1711771129,1711771200,39.0,finished,1.18
4688,22,118,4688,1711770921,1711771200,44.9,finished,4.65
4689,22,135,4689,1711770930,1711771200,68.2,finished,4.48
4690,22,139,4690,1711771073,1711771200,63.8,finished,2.11
4691,22,151,4691,1711771019,1711771200,36.8,finished,3.01
4692,22,186,4692,1711770926,1711771200,58.9,finished,4.56
4693,22,189,4693,1711771029,1711771200,57.4,finished,2.85
4694,22,194,4694,1711771062,1711771200,38.4,finished,2.29
4695,22,198,4695,1711771119,1711771200,22.0,finished,1.34
4696,22,208,4696,1711771017,1711771200,34.8,finished,3.04
4697,22,214,4697,1711770905,1711771200,17.2,finished,4.91
4698,22,224,4698,1711770954,1711771200,10.2,finished,4.1
4699,22,241,4699,1711771042,1711771200,31.4,finished,2.62
4700,22,275,4700,1711771084,1711771200,56.0,finished,1.92
4701,22,295,4701,1711770952,1711771200,51.8,finished,4.13
4702,22,298,4702,1711771065,1711771200,67.4,finished,2.24
4703,22,300,4703,1711770917,1711771200,34.3,finished,4.71
4704,22,301,4704,1711771065,1711771200,36.4,finished,2.24
4705,22,333,4705,1711770956,1711771200,45.9,finished,4.06
4706,22,345,4706,1711771029,1711771200,18.4,finished,2.85
4707,22,359,4707,1711771001,1711771200,64.4,finished,3.3
4708,22,370,4708,1711770999,1711771200,1.1,finished,3.34
4709,22,380,4709,1711770931,1711771200,40.6,finished,4.48
4710,22,383,4710,1711770987,1711771200,75.0,finished,3.55
4711,22,397,4711,1711771104,1711771200,65.2,finished,1.59
4712,22,402,4712,1711770913,1711771200,35.0,finished,4.77
4713,22,406,4713,1711770959,1711771200,1.5,finished,4.0
4714,22,408,4714,1711770961,1711771200,36.0,finished,3.98
4715,22,411,4715,1711770921,1711771200,27.4,finished,4.64
4716,22,412,4716,1711770994,1711771200,45.8,finished,3.43
4717,22,430,4717,1711770902,1711771200,50.7,finished,4.96
4718,22,432,4718,1711771044,1711771200,64.3,finished,2.6
4719,22,439,4719,1711771027,1711771200,56.4,finished,2.88
4720,22,450,4720,1711770959,1711771200,46.6,finished,4.01
4721,22,452,4721,1711771055,1711771200,25.6,finished,2.4
4722,22,453,4722,1711770959,1711771200,35.4,finished,4.01
4723,22,459,4723,1711771043,1711771200,30.1,finished,2.61
4724,22,464,4724,1711770911,1711771200,57.5,finished,4.8
4725,22,466,4725,1711770995,1711771200,35.7,finished,3.4
4726,22,470,4726,1711770945,1711771200,44.5,finished,4.24
4727,22,501,4727,1711771075,1711771200,55.8,finished,2.08
4728,22,502,4728,1711770991,1711771200,27.9,finished,3.48
4729,22,503,4729,1711770955,1711771200,17.5,finished,4.08
4730,22,531,4730,1711771026,1711771200,37.2,finished,2.89
4731,22,599,4731,1711771130,1711771200,21.8,finished,1.16
4732,22,603,4732,1711771046,1711771200,15.6,finished,2.56
4733,22,617,4733,1711770917,1711771200,43.1,finished,4.71
4734,22,634,4734,1711770985,1711771200,69.5,finished,3.58
4735,22,640,4735,1711770916,1711771200,13.9,finished,4.73
4736,22,661,4736,1711770951,1711771200,67.0,finished,4.14
4737,22,665,4737,1711770902,1711771200,60.1,finished,4.96
4738,22,672,4738,1711770973,1711771200,65.6,finished,3.78
4739,22,675,4739,1711770907,1711771200,72.7,finished,4.88
4740,22,704,4740,1711770951,1711771200,42.7,finished,4.15
4741,22,715,4741,1711770924,1711771200,40.0,finished,4.6
4742,22,724,4742,1711771052,1711771200,21.2,finished,2.46
4743,22,749,4743,1711771110,1711771200,70.5,finished,1.49
4744,22,750,4744,1711771103,1711771200,58.7,finished,1.61
4745,22,761,4745,1711771134,1711771200,48.3,finished,1.09
4746,22,774,4746,1711771136,1711771200,18.2,finished,1.06
4747,22,782,4747,1711770950,1711771200,21.0,finished,4.15
4748,22,785,4748,1711771025,1711771200,16.1,finished,2.91
4749,22,789,4749,1711770966,1711771200,64.5,finished,3.89
4750,22,824,4750,1711770986,1711771200,44.6,finished,3.55
4751,22,857,4751,1711771030,1711771200,45.5,finished,2.82
4752,22,863,4752,1711770906,1711771200,34.2,finished,4.89
4753,22,871,4753,1711771020,1711771200,36.7,finished,2.98
4754,22,877,4754,1711770939,1711771200,57.0,finished,4.34
4755,22,902,4755,1711770954,1711771200,80.6,finished,4.09
4756,22,914,4756,1711771112,1711771200,37.8,finished,1.46
4757,22,935,4757,1711770915,1711771200,37.7,finished,4.74
4758,22,942,4758,1711771090,1711771200,43.1,finished,1.82
4759,22,965,4759,1711771055,1711771200,20.0,finished,2.41
4760,22,977,4760,1711771097,1711771200,72.9,finished,1.71
4761,22,979,4761,1711771012,1711771200,75.9,finished,3.13
4762,22,990,4762,1711770994,1711771200,38.8,finished,3.42
4763,22,995,4763,1711771040,1711771200,16.9,finished,2.65
4764,22,1010,4764,1711771084,1711771200,73.8,finished,1.92
4765,22,1014,4765,1711771128,1711771200,24.9,finished,1.19
4766,22,1017,4766,1711770990,1711771200,37.7,finished,3.5
4767,22,1039,4767,1711770981,1711771200,77.3,finished,3.64
4768,22,1044,4768,1711771093,1711771200,26.1,finished,1.77
4769,22,1051,4769,1711771099,1711771200,37.3,finished,1.68
4770,22,1060,4770,1711770922,1711771200,53.3,finished,4.62
4771,22,1062,4771,1711771097,1711771200,28.3,finished,1.71
4772,22,1068,4772,1711771025,1711771200,56.6,finished,2.91
4773,22,1071,4773,1711771061,1711771200,23.6,finished,2.31
4774,22,1079,4774,1711771109,1711771200,38.4,finished,1.51
4775,22,1086,4775,1711771087,1711771200,45.7,finished,1.87
4776,22,1087,4776,1711771121,1711771200,52.5,finished,1.31
4777,22,1088,4777,1711771049,1711771200,50.0,finished,2.51
4778,22,1104,4778,1711771131,1711771200,65.1,finished,1.13
4779,22,1120,4779,1711771048,1711771200,37.2,finished,2.53
4780,22,1129,4780,1711770985,1711771200,53.4,finished,3.58
4781,22,1134,4781,1711770965,1711771200,45.6,finished,3.91
4782,22,1135,4782,1711770959,1711771200,43.3,finished,4.01
4783,22,1144,4783,1711770936,1711771200,40.6,finished,4.4
4784,22,1166,4784,1711771099,1711771200,23.9,finished,1.68
4785,22,1167,4785,1711771014,1711771200,40.4,finished,3.1
4786,22,1169,4786,1711770951,1711771200,16.0,finished,4.14
4787,22,1190,4787,1711770975,1711771200,54.4,finished,3.75
4788,22,1207,4788,1711771131,1711771200,39.9,finished,1.15
4789,22,1212,4789,1711771108,1711771200,24.7,finished,1.52
4790,22,1238,4790,1711770997,1711771200,58.3,finished,3.38
4791,22,1250,4791,1711771081,1711771200,21.2,finished,1.98
4792,22,1257,4792,1711771026,1711771200,55.9,finished,2.9
4793,22,1258,4793,1711771139,1711771200,18.3,finished,1.0
4794,22,1266,4794,1711770952,1711771200,19.3,finished,4.13
4795,22,1320,4795,1711771096,1711771200,3.6,finished,1.73
4796,22,1342,4796,1711771029,1711771200,60.1,finished,2.84
4797,22,1347,4797,1711770947,1711771200,94.8,finished,4.21
4798,22,1351,4798,1711771020,1711771200,38.7,finished,2.99
4799,22,1372,4799,1711771038,1711771200,56.2,finished,2.69
4800,22,1378,4800,1711771100,1711771200,28.7,finished,1.65
4801,22,1385,4801,1711770956,1711771200,10.1,finished,4.07
4802,22,1400,4802,1711770966,1711771200,83.9,finished,3.89
4803,22,1413,4803,1711771073,1711771200,45.8,finished,2.11
4804,22,1430,4804,1711771124,1711771200,66.5,finished,1.26
4805,22,1451,4805,1711770998,1711771200,55.7,finished,3.36
4806,22,1453,4806,1711771055,1711771200,13.5,finished,2.41
4807,22,1454,4807,1711771095,1711771200,39.4,finished,1.74
4808,22,1465,4808,1711771038,1711771200,35.1,finished,2.69
4809,22,1469,4809,1711770992,1711771200,51.6,finished,3.46
4810,22,1478,4810,1711771100,1711771200,28.9,finished,1.65
4811,22,1489,4811,1711771092,1711771200,47.4,finished,1.79
4812,22,1495,4812,1711770978,1711771200,77.5,finished,3.69
4813,22,1500,4813,1711771049,1711771200,28.1,finished,2.51
4814,22,1543,4814,1711771011,1711771200,76.2,finished,3.14
4815,22,1550,4815,1711771000,1711771200,51.8,finished,3.33
4816,22,1553,4816,1711770926,1711771200,86.6,finished,4.57
4817,22,1563,4817,1711771038,1711771200,20.1,finished,2.69
4818,22,1600,4818,1711771121,1711771200,53.5,finished,1.31
4819,22,1607,4819,1711771020,1711771200,31.1,finished,2.98
4820,22,1626,4820,1711770952,1711771200,35.3,finished,4.13
4821,22,1641,4821,1711771053,1711771200,53.6,finished,2.43
4822,22,1648,4822,1711770955,1711771200,24.0,finished,4.08
4823,22,1651,4823,1711771049,1711771200,77.6,finished,2.51
4824,22,1655,4824,1711771041,1711771200,12.6,finished,2.64
4825,22,1673,4825,1711771019,1711771200,9.9,finished,3.01
4826,22,1675,4826,1711770953,1711771200,26.6,finished,4.1
4827,22,1700,4827,1711770906,1711771200,26.2,finished,4.89
4828,22,1706,4828,1711771124,1711771200,16.6,finished,1.26
4829,22,1715,4829,1711771038,1711771200,55.5,finished,2.7
4830,22,1720,4830,1711771043,1711771200,45.0,finished,2.61
4831,22,1727,4831,1711770978,1711771200,52.0,finished,3.68
4832,22,1737,4832,1711771100,1711771200,6.4,finished,1.66
4833,22,1802,4833,1711771107,1711771200,50.0,finished,1.54
4834,22,1806,4834,1711771010,1711771200,43.0,finished,3.16
4835,22,1813,4835,1711771126,1711771200,49.6,finished,1.22
4836,22,1854,4836,1711770910,1711771200,66.8,finished,4.83
4837,22,1862,4837,1711771001,1711771200,32.5,finished,3.3
4838,22,1884,4838,1711770980,1711771200,28.2,finished,3.65
4839,22,1903,4839,1711770924,1711771200,34.8,finished,4.6
4840,22,1934,4840,1711770933,1711771200,64.3,finished,4.44
4841,22,1959,4841,1711770956,1711771200,45.3,finished,4.07
4842,22,1960,4842,1711771058,1711771200,36.5,finished,2.36
4843,22,1961,4843,1711771051,1711771200,34.5,finished,2.47
4844,22,1965,4844,1711770970,1711771200,43.9,finished,3.82
4845,22,1979,4845,1711770903,1711771200,55.2,finished,4.95
4846,22,1992,4846,1711770973,1711771200,65.9,finished,3.77
4847,23,8,4847,1711763815,1711764000,45.0,finished,3.08
4848,23,13,4848,1711763931,1711764000,46.1,finished,1.15
4849,23,19,4849,1711763937,1711764000,73.8,finished,1.04
4850,23,34,4850,1711763864,1711764000,76.0,finished,2.25
4851,23,40,4851,1711763935,1711764000,46.8,finished,1.08
4852,23,43,4852,1711763897,1711764000,34.1,finished,1.71
4853,23,45,4853,1711763836,1711764000,47.7,finished,2.73
4854,23,53,4854,1711763907,1711764000,41.9,finished,1.54
4855,23,58,4855,1711763856,1711764000,73.8,finished,2.39
4856,23,80,4856,1711763902,1711764000,30.9,finished,1.63
4857,23,83,4857,1711763799,1711764000,35.9,finished,3.34
4858,23,95,4858,1711763935,1711764000,54.9,finished,1.07
4859,23,113,4859,1711763868,1711764000,56.3,finished,2.2
4860,23,118,4860,1711763804,1711764000,52.0,finished,3.27
4861,23,139,4861,1711763761,1711764000,29.6,finished,3.97
4862,23,151,4862,1711763816,1711764000,39.8,finished,3.05
4863,23,179,4863,1711763914,1711764000,28.0,finished,1.43
4864,23,186,4864,1711763865,1711764000,60.8,finished,2.24
4865,23,194,4865,1711763721,1711764000,51.8,finished,4.64
4866,23,198,4866,1711763808,1711764000,31.4,finished,3.19
4867,23,214,4867,1711763752,1711764000,40.3,finished,4.12
4868,23,257,4868,1711763764,1711764000,32.8,finished,3.92
4869,23,275,4869,1711763801,1711764000,59.5,finished,3.31
4870,23,295,4870,1711763770,1711764000,49.3,finished,3.82
4871,23,298,4871,1711763846,1711764000,44.1,finished,2.56
4872,23,301,4872,1711763787,1711764000,53.6,finished,3.55
4873,23,333,4873,1711763893,1711764000,64.0,finished,1.78
4874,23,345,4874,1711763901,1711764000,43.3,finished,1.65
4875,23,358,4875,1711763708,1711764000,44.9,finished,4.85
4876,23,380,4876,1711763883,1711764000,43.5,finished,1.94
4877,23,397,4877,1711763713,1711764000,50.8,finished,4.77
4878,23,402,4878,1711763857,1711764000,44.7,finished,2.38
4879,23,408,4879,1711763853,1711764000,24.8,finished,2.44
4880,23,411,4880,1711763844,1711764000,37.8,finished,2.59
4881,23,412,4881,1711763725,1711764000,45.5,finished,4.57
4882,23,430,4882,1711763783,1711764000,13.7,finished,3.61
4883,23,439,4883,1711763905,1711764000,40.2,finished,1.58
4884,23,450,4884,1711763742,1711764000,33.6,finished,4.3
4885,23,464,4885,1711763911,1711764000,71.4,finished,1.47
4886,23,466,4886,1711763751,1711764000,46.1,finished,4.14
4887,23,470,4887,1711763936,1711764000,72.2,finished,1.07
4888,23,502,4888,1711763865,1711764000,23.0,finished,2.24
4889,23,521,4889,1711763907,1711764000,5.8,finished,1.55
4890,23,572,4890,1711763933,1711764000,44.2,finished,1.1
4891,23,577,4891,1711763721,1711764000,14.7,finished,4.63
4892,23,591,4892,1711763821,1711764000,7.7,finished,2.98
4893,23,612,4893,1711763705,1711764000,18.5,finished,4.91
4894,23,617,4894,1711763780,1711764000,35.8,finished,3.66
4895,23,634,4895,1711763793,1711764000,50.9,finished,3.44
4896,23,646,4896,1711763841,1711764000,19.3,finished,2.64
4897,23,661,4897,1711763745,1711764000,62.8,finished,4.24
4898,23,665,4898,1711763861,1711764000,59.4,finished,2.32
4899,23,672,4899,1711763889,1711764000,73.4,finished,1.84
4900,23,675,4900,1711763790,1711764000,58.2,finished,3.49
4901,23,704,4901,1711763808,1711764000,34.3,finished,3.2
4902,23,711,4902,1711763852,1711764000,48.4,finished,2.46
4903,23,715,4903,1711763706,1711764000,51.7,finished,4.88
4904,23,724,4904,1711763830,1711764000,19.4,finished,2.82
4905,23,749,4905,1711763779,1711764000,62.5,finished,3.68
4906,23,750,4906,1711763938,1711764000,24.1,finished,1.02
4907,23,761,4907,1711763769,1711764000,30.0,finished,3.83
4908,23,782,4908,1711763700,1711764000,28.3,finished,4.99
4909,23,857,4909,1711763725,1711764000,16.0,finished,4.57
4910,23,863,4910,1711763740,1711764000,66.0,finished,4.33
4911,23,871,4911,1711763763,1711764000,61.9,finished,3.95
4912,23,877,4912,1711763800,1711764000,59.5,finished,3.33
4913,23,902,4913,1711763794,1711764000,69.9,finished,3.42
4914,23,914,4914,1711763755,1711764000,24.8,finished,4.08
4915,23,915,4915,1711763823,1711764000,30.0,finished,2.94
4916,23,935,4916,1711763702,1711764000,58.1,finished,4.96
4917,23,942,4917,1711763727,1711764000,45.1,finished,4.55
4918,23,977,4918,1711763797,1711764000,56.8,finished,3.37
4919,23,979,4919,1711763738,1711764000,57.4,finished,4.36
4920,23,982,4920,1711763714,1711764000,43.7,finished,4.76
4921,23,990,4921,1711763810,1711764000,40.5,finished,3.16
4922,23,995,4922,1711763911,1711764000,38.8,finished,1.47
4923,23,999,4923,1711763924,1711764000,32.8,finished,1.26
4924,23,1010,4924,1711763906,1711764000,59.7,finished,1.56
4925,23,1017,4925,1711763768,1711764000,42.7,finished,3.85
4926,23,1027,4926,1711763849,1711764000,38.4,finished,2.5
4927,23,1039,4927,1711763804,1711764000,70.0,finished,3.26
4928,23,1044,4928,1711763812,1711764000,19.2,finished,3.13
4929,23,1060,4929,1711763719,1711764000,26.3,finished,4.68
4930,23,1068,4930,1711763775,1711764000,45.2,finished,3.74
4931,23,1071,4931,1711763921,1711764000,38.7,finished,1.31
4932,23,1083,4932,1711763812,1711764000,11.1,finished,3.12
4933,23,1087,4933,1711763855,1711764000,65.8,finished,2.41
4934,23,1088,4934,1711763827,1711764000,29.0,finished,2.87
4935,23,1092,4935,1711763786,1711764000,54.9,finished,3.55
4936,23,1113,4936,1711763925,1711764000,62.4,finished,1.23
4937,23,1120,4937,1711763938,1711764000,20.0,finished,1.03
4938,23,1129,4938,1711763791,1711764000,23.2,finished,3.48
4939,23,1134,4939,1711763850,1711764000,30.1,finished,2.49
4940,23,1135,4940,1711763734,1711764000,35.3,finished,4.42
4941,23,1144,4941,1711763707,1711764000,44.3,finished,4.87
4942,23,1167,4942,1711763878,1711764000,45.8,finished,2.02
4943,23,1169,4943,1711763757,1711764000,41.5,finished,4.04
4944,23,1188,4944,1711763761,1711764000,28.4,finished,3.97
4945,23,1190,4945,1711763834,1711764000,21.2,finished,2.75
4946,23,1200,4946,1711763819,1711764000,54.2,finished,3.01
4947,23,1207,4947,1711763847,1711764000,55.5,finished,2.54
4948,23,1212,4948,1711763728,1711764000,69.1,finished,4.53
4949,23,1238,4949,1711763910,1711764000,62.9,finished,1.5
4950,23,1250,4950,1711763729,1711764000,7.9,finished,4.52
4951,23,1257,4951,1711763706,1711764000,29.4,finished,4.89
4952,23,1258,4952,1711763847,1711764000,36.1,finished,2.54
4953,23,1266,4953,1711763708,1711764000,34.2,finished,4.86
4954,23,1268,4954,1711763800,1711764000,34.7,finished,3.32
4955,23,1331,4955,1711763885,1711764000,72.9,finished,1.92
4956,23,1334,4956,1711763863,1711764000,38.9,finished,2.28
4957,23,1336,4957,1711763850,1711764000,28.3,finished,2.49
4958,23,1342,4958,1711763788,1711764000,54.5,finished,3.52
4959,23,1346,4959,1711763886,1711764000,5.1,finished,1.9
4960,23,1347,4960,1711763774,1711764000,100.0,finished,3.75
4961,23,1351,4961,1711763805,1711764000,94.8,finished,3.24
4962,23,1366,4962,1711763818,1711764000,80.7,finished,3.03
4963,23,1372,4963,1711763803,1711764000,17.6,finished,3.28
4964,23,1377,4964,1711763858,1711764000,56.5,finished,2.35
4965,23,1378,4965,1711763804,1711764000,27.4,finished,3.26
4966,23,1385,4966,1711763894,1711764000,17.9,finished,1.76
4967,23,1387,4967,1711763758,1711764000,68.7,finished,4.02
4968,23,1400,4968,1711763792,1711764000,58.5,finished,3.45
4969,23,1413,4969,1711763704,1711764000,45.2,finished,4.93
4970,23,1430,4970,1711763771,1711764000,60.2,finished,3.81
4971,23,1439,4971,1711763815,1711764000,30.8,finished,3.08
4972,23,1440,4972,1711763838,1711764000,30.6,finished,2.7
4973,23,1447,4973,1711763924,1711764000,22.7,finished,1.26
4974,23,1451,4974,1711763754,1711764000,33.5,finished,4.1
4975,23,1453,4975,1711763817,1711764000,18.8,finished,3.03
4976,23,1454,4976,1711763714,1711764000,10.0,finished,4.76
4977,23,1465,4977,1711763799,1711764000,63.0,finished,3.33
4978,23,1466,4978,1711763751,1711764000,31.9,finished,4.15
4979,23,1469,4979,1711763800,1711764000,59.8,finished,3.32
4980,23,1478,4980,1711763806,1711764000,11.0,finished,3.23
4981,23,1489,4981,1711763712,1711764000,17.9,finished,4.79
4982,23,1500,4982,1711763795,1711764000,40.2,finished,3.41
4983,23,1543,4983,1711763727,1711764000,71.0,finished,4.54
4984,23,1550,4984,1711763719,1711764000,78.3,finished,4.67
4985,23,1553,4985,1711763837,1711764000,76.1,finished,2.72
4986,23,1562,4986,1711763897,1711764000,57.1,finished,1.71
4987,23,1578,4987,1711763934,1711764000,36.6,finished,1.1
4988,23,1600,4988,1711763752,1711764000,73.4,finished,4.12
4989,23,1607,4989,1711763773,1711764000,7.7,finished,3.78
4990,23,1626,4990,1711763901,1711764000,42.7,finished,1.64
4991,23,1641,4991,1711763935,1711764000,46.9,finished,1.07
4992,23,1648,4992,1711763891,1711764000,43.0,finished,1.81
4993,23,1651,4993,1711763875,1711764000,78.2,finished,2.08
4994,23,1655,4994,1711763914,1711764000,9.7,finished,1.43
4995,23,1673,4995,1711763848,1711764000,61.0,finished,2.52
4996,23,1675,4996,1711763833,1711764000,56.7,finished,2.78
4997,23,1699,4997,1711763863,1711764000,31.5,finished,2.28
4998,23,1700,4998,1711763858,1711764000,44.1,finished,2.36
4999,23,1716,4999,1711763772,1711764000,78.5,finished,3.79
5000,23,1720,5000,1711763911,1711764000,44.7,finished,1.47
5001,23,1727,5001,1711763709,1711764000,60.0,finished,4.84
5002,23,1737,5002,1711763876,1711764000,23.6,finished,2.06
5003,23,1758,5003,1711763805,1711764000,34.5,finished,3.25
5004,23,1806,5004,1711763800,1711764000,43.8,finished,3.33
5005,23,1854,5005,1711763936,1711764000,19.9,finished,1.05
5006,23,1863,5006,1711763708,1711764000,42.1,finished,4.86
5007,23,1884,5007,1711763887,1711764000,42.4,finished,1.87
5008,23,1903,5008,1711763796,1711764000,33.6,finished,3.39
5009,23,1905,5009,1711763737,1711764000,31.5,finished,4.37
5010,23,1934,5010,1711763927,1711764000,35.2,finished,1.2
5011,23,1950,5011,1711763914,1711764000,17.1,finished,1.43
5012,23,1959,5012,1711763815,1711764000,47.9,finished,3.08
5013,23,1960,5013,1711763771,1711764000,39.8,finished,3.81
5014,23,1961,5014,1711763762,1711764000,54.2,finished,3.95
5015,23,1965,5015,1711763890,1711764000,62.0,finished,1.83
5016,23,1979,5016,1711763917,1711764000,39.0,finished,1.38
5017,23,1992,5017,1711763873,1711764000,38.1,finished,2.11
5018,24,8,5018,1712390257,1712390400,52.8,finished,2.38
5019,24,13,5019,1712390288,1712390400,47.2,finished,1.85
5020,24,19,5020,1712390123,1712390400,30.3,finished,4.61
5021,24,34,5021,1712390209,1712390400,63.9,finished,3.18
5022,24,40,5022,1712390249,1712390400,19.1,finished,2.51
5023,24,43,5023,1712390133,1712390400,62.6,finished,4.43
5024,24,45,5024,1712390320,1712390400,47.8,finished,1.33
5025,24,55,5025,1712390213,1712390400,9.5,finished,3.11
5026,24,58,5026,1712390117,1712390400,62.0,finished,4.72
5027,24,83,5027,1712390260,1712390400,55.1,finished,2.33
5028,24,95,5028,1712390121,1712390400,54.4,finished,4.64
5029,24,113,5029,1712390167,1712390400,65.3,finished,3.88
5030,24,116,5030,1712390321,1712390400,15.9,finished,1.31
5031,24,132,5031,1712390207,1712390400,21.4,finished,3.21
5032,24,135,5032,1712390334,1712390400,65.5,finished,1.1
5033,24,151,5033,1712390121,1712390400,52.1,finished,4.63
5034,24,186,5034,1712390117,1712390400,45.7,finished,4.72
5035,24,189,5035,1712390252,1712390400,47.2,finished,2.46
5036,24,198,5036,1712390218,1712390400,35.1,finished,3.02
5037,24,208,5037,1712390226,1712390400,28.3,finished,2.88
5038,24,214,5038,1712390189,1712390400,58.9,finished,3.51
5039,24,224,5039,1712390182,1712390400,16.2,finished,3.63
5040,24,241,5040,1712390120,1712390400,68.5,finished,4.65
5041,24,257,5041,1712390144,1712390400,52.3,finished,4.27
5042,24,275,5042,1712390154,1712390400,27.0,finished,4.09
5043,24,295,5043,1712390175,1712390400,51.8,finished,3.73
5044,24,298,5044,1712390284,1712390400,35.6,finished,1.93
5045,24,300,5045,1712390233,1712390400,53.3,finished,2.77
5046,24,301,5046,1712390321,1712390400,43.3,finished,1.31
5047,24,333,5047,1712390177,1712390400,42.8,finished,3.71
5048,24,345,5048,1712390284,1712390400,45.4,finished,1.93
5049,24,358,5049,1712390220,1712390400,29.6,finished,2.98
5050,24,359,5050,1712390271,1712390400,81.2,finished,2.15
5051,24,383,5051,1712390270,1712390400,33.2,finished,2.17
5052,24,397,5052,1712390320,1712390400,27.7,finished,1.33
5053,24,408,5053,1712390169,1712390400,40.2,finished,3.84
5054,24,411,5054,1712390161,1712390400,56.3,finished,3.98
5055,24,412,5055,1712390332,1712390400,48.4,finished,1.13
5056,24,430,5056,1712390204,1712390400,48.5,finished,3.25
5057,24,432,5057,1712390206,1712390400,51.9,finished,3.22
5058,24,439,5058,1712390130,1712390400,26.3,finished,4.5
5059,24,452,5059,1712390194,1712390400,24.4,finished,3.43
5060,24,453,5060,1712390312,1712390400,31.7,finished,1.45
5061,24,459,5061,1712390225,1712390400,45.2,finished,2.9
5062,24,464,5062,1712390225,1712390400,70.1,finished,2.91
5063,24,466,5063,1712390181,1712390400,48.9,finished,3.63
5064,24,470,5064,1712390250,1712390400,57.2,finished,2.5
5065,24,501,5065,1712390253,1712390400,46.2,finished,2.44
5066,24,502,5066,1712390264,1712390400,14.1,finished,2.25
5067,24,531,5067,1712390111,1712390400,42.8,finished,4.81
5068,24,572,5068,1712390241,1712390400,31.0,finished,2.64
5069,24,577,5069,1712390170,1712390400,18.2,finished,3.82
5070,24,591,5070,1712390124,1712390400,45.6,finished,4.6
5071,24,599,5071,1712390231,1712390400,23.7,finished,2.82
5072,24,612,5072,1712390134,1712390400,27.5,finished,4.43
5073,24,617,5073,1712390261,1712390400,48.2,finished,2.31
5074,24,634,5074,1712390139,1712390400,66.8,finished,4.34
5075,24,646,5075,1712390125,1712390400,2.2,finished,4.57
5076,24,661,5076,1712390196,1712390400,66.4,finished,3.39
5077,24,665,5077,1712390104,1712390400,74.1,finished,4.92
5078,24,675,5078,1712390257,1712390400,74.7,finished,2.37
5079,24,715,5079,1712390283,1712390400,25.3,finished,1.95
5080,24,749,5080,1712390145,1712390400,86.8,finished,4.24
5081,24,774,5081,1712390182,1712390400,54.5,finished,3.63
5082,24,782,5082,1712390251,1712390400,35.8,finished,2.47
5083,24,785,5083,1712390336,1712390400,17.2,finished,1.06
5084,24,789,5084,1712390211,1712390400,44.1,finished,3.13
5085,24,824,5085,1712390220,1712390400,28.2,finished,3.0
5086,24,857,5086,1712390156,1712390400,63.2,finished,4.06
